index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
869,flights,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
870,flights,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
871,flights,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
872,flights,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
873,flights,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
874,flights,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
875,flights,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
876,flights,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
877,flights,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
878,flights,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
879,flights,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
880,flights,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
881,flights,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
882,flights,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
883,flights,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
884,flights,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
885,flights,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
886,flights,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
887,flights,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
888,flights,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
889,flights,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
890,flights,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
891,flights,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
892,flights,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
893,flights,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
894,flights,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
895,flights,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
896,flights,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
897,flights,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
898,flights,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
899,flights,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
900,flights,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
901,flights,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
902,flights,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
903,flights,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
904,flights,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
905,flights,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
906,flights,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
907,flights,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
908,flights,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
909,flights,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
910,flights,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
911,flights,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
912,flightarrival,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
913,flightarrival,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
914,flightarrival,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
915,flightarrival,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
916,flightarrival,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
917,flightarrival,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
918,flightarrival,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
919,flightarrival,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
920,flightarrival,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
921,flightarrival,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
922,flightarrival,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
923,flightarrival,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
924,flightarrival,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
925,flightarrival,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
926,flightarrival,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
927,flightarrival,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
928,flightarrival,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
929,flightarrival,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
930,flightarrival,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
931,flightarrival,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
932,flightarrival,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
933,flightarrival,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
934,flightarrival,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
935,flightarrival,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
936,flightarrival,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
937,flightarrival,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
938,flightarrival,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
939,flightarrival,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
940,flightarrival,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
941,flightarrival,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
942,flightarrival,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
943,flightarrival,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
944,flightarrival,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
945,flightarrival,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
946,flightarrival,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
947,flightarrival,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
948,flightarrival,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
949,flightarrival,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
950,flightarrival,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
951,flightarrival,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
952,flightarrival,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
953,flightarrival,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
954,flightarrival,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
955,flightarrival,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
956,flightarrival,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
957,flightarrival,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
958,flightarrival,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
959,flightarrival,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
960,flightarrival,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
961,flightarrival,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
962,flightarrival,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
963,flightarrival,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
964,flightarrival,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
965,flightarrival,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
966,flightarrival,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
967,flightarrival,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
968,flightarrival,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
969,flightarrival,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
970,flightwise,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
971,flightwise,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
972,flightwise,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
973,flightwise,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
974,flightwise,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
975,flightwise,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
976,flightwise,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
977,flightwise,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
978,flightwise,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
979,flightwise,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
980,flightwise,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
981,flightwise,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
982,flightwise,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
983,flightwise,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
984,flightwise,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
985,flightwise,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
986,flightwise,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
987,flightwise,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
988,flightwise,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
989,flightwise,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
990,travelocity,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
991,travelocity,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
992,travelocity,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
993,travelocity,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
994,travelocity,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
995,travelocity,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
996,travelocity,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
997,travelocity,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
998,travelocity,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
999,travelocity,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1000,travelocity,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1001,travelocity,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1002,travelocity,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1003,travelocity,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1004,travelocity,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1005,travelocity,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1006,travelocity,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1007,travelocity,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1008,travelocity,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1009,travelocity,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1010,travelocity,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1011,travelocity,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1012,travelocity,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1013,travelocity,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1014,travelocity,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1015,travelocity,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1016,travelocity,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1017,travelocity,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1018,travelocity,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1019,travelocity,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1020,travelocity,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1021,travelocity,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1022,travelocity,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1023,travelocity,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1024,travelocity,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1025,travelocity,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1026,travelocity,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1027,travelocity,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1028,travelocity,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1029,travelocity,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1030,travelocity,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1031,travelocity,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1032,travelocity,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1033,travelocity,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1034,travelocity,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1035,travelocity,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1036,travelocity,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1037,travelocity,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1038,travelocity,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1039,travelocity,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1040,travelocity,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1041,travelocity,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1042,travelocity,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1043,travelocity,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1044,travelocity,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1045,travelocity,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1046,travelocity,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1047,travelocity,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
1048,travelocity,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1049,travelocity,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1050,travelocity,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1051,travelocity,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1052,travelocity,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1053,travelocity,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1054,travelocity,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1055,travelocity,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1056,travelocity,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1057,travelocity,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1058,travelocity,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1059,travelocity,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1060,travelocity,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1061,travelocity,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1062,travelocity,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1063,travelocity,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1064,travelocity,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1065,travelocity,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1066,travelocity,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1067,travelocity,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1068,travelocity,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1069,travelocity,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1070,travelocity,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1071,foxbusiness,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1072,foxbusiness,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1073,foxbusiness,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1074,foxbusiness,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1075,foxbusiness,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1076,foxbusiness,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1077,foxbusiness,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1078,foxbusiness,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
1079,foxbusiness,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1080,foxbusiness,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM
1081,foxbusiness,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1082,foxbusiness,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1083,foxbusiness,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1084,foxbusiness,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1085,foxbusiness,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
1086,foxbusiness,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1087,foxbusiness,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1088,foxbusiness,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1089,foxbusiness,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1090,foxbusiness,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1091,foxbusiness,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1092,foxbusiness,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1093,foxbusiness,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1094,foxbusiness,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1095,foxbusiness,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1096,foxbusiness,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1097,foxbusiness,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1098,foxbusiness,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1099,foxbusiness,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1100,foxbusiness,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1101,foxbusiness,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1102,foxbusiness,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1103,foxbusiness,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1104,foxbusiness,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1105,foxbusiness,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1106,foxbusiness,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1107,foxbusiness,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1108,foxbusiness,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1109,foxbusiness,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1110,foxbusiness,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1111,foxbusiness,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1112,foxbusiness,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1113,foxbusiness,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1114,foxbusiness,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1115,foxbusiness,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1116,foxbusiness,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1117,foxbusiness,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1118,foxbusiness,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1119,foxbusiness,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1120,foxbusiness,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1121,foxbusiness,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1122,foxbusiness,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1123,foxbusiness,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1124,foxbusiness,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1125,foxbusiness,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1126,foxbusiness,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1127,foxbusiness,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1128,foxbusiness,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1129,foxbusiness,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1130,foxbusiness,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1131,foxbusiness,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1132,foxbusiness,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1133,foxbusiness,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1134,foxbusiness,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1135,foxbusiness,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1136,foxbusiness,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1137,foxbusiness,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1138,foxbusiness,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1139,foxbusiness,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1140,foxbusiness,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1141,foxbusiness,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1142,foxbusiness,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1143,foxbusiness,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
1144,foxbusiness,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1145,foxbusiness,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1146,foxbusiness,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1147,foxbusiness,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1148,foxbusiness,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
1149,foxbusiness,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
